"name","description","neighborhood_overview","host_name","host_location","host_about","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","amenities","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","n_host_verifications"
"Flatbush Gardens","One large room with Queen size bed and futon, holds 4 people  comfortably , with closet and dresser  + TV,  two large windows with AC & portable heater, clean sheets and towels available, free domestic phone calls.Room size 11.5” X 15” huge,, room has private lock and key.","","Terrance","Brooklyn, New York, United States","Hello all and welcome to Brooklyn, very laid back relax,  loves court shows and basketball games, listens to all music and love food, not a foodie. I have travel to a few countries in the west indies, and mexico. i know most of Brooklyn and will assist you anyway I can. I can be reach at anytime, I work as a buyer 30 minutes from my resident.","","","True","1.0","1.0","True","True","Brooklyn","Private room","4","1.0","1.0","2.0","[""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Lock on bedroom door"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""Host greets you"", ""Free street parking"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials"", ""Hot water""]","85.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","30","60","90","365","35","0","0","4.54","4.6","4.86","4.94","4.51","4.31","False","2","0","2","0","0.44","4"
"Beautiful Chelsea 2 Bedroom apt","This is a fun 2 BR apartment, centrally located in the Chelsea neighborhood of Manhattan. Only 2 blocks from Penn Station & The Highline. 15 min walk to Times Square & The Meatpacking District. True NYC feel, great beds, full kitchen & roof access!<br /><br /><b>The space</b><br />We are on the second floor of a six story brownstone building.  The building does not have an elevator, but in the US second floor means only one floor above the ground :)  The apartment is in the back of the building, and is very quiet for NYC.<br /><br />Both bedrooms are seperate rooms with a queen bed in each.  The master bedroom is large, and has a 13 inch memory foam mattress.  The master bedrom is double the size of the second bedroom.","Chelsea is a vibrant neighborhood full of restaurants, cafes, and parks","Sabina","New York, New York, United States","Hi, we are Sabina and Tahir.  We live in many places around the world, and love to travel and discover new ones.  At times, while we're away, we host fun and respectful guests at our second home.  Whenever possible, we also attempt to book our travel housing through airbnb to get the full cultural experience.  We hope that you can be one of our next guests.  

We are newlyweds, so expect to see many wedding pictures around the apartment :)","1.0","0.98","True","2.0","2.0","True","True","Manhattan","Entire home/apt","4","1.0","2.0","2.0","[""Cooking basics"", ""Crib"", ""Fire extinguisher"", ""Smoke alarm"", ""Shower gel"", ""Dishwasher"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Hot water"", ""TV"", ""Refrigerator"", ""Lockbox"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Kitchen"", ""Bed linens"", ""Long term stays allowed"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Oven"", ""Paid parking off premises"", ""Stove"", ""Shampoo"", ""Baking sheet"", ""Iron"", ""Heating"", ""Luggage dropoff allowed"", ""Wifi"", ""Essentials""]","345.0","7","1125","2.0","7.0","1125.0","1125.0","7.0","1125.0","True","3","33","59","59","129","16","1","4.8","4.88","4.88","4.93","4.92","4.64","False","1","1","0","0","2.05","9"
"Huge 5BR Townhouse - LEGAL NYC B&B!","Why pay a fortune for a NYC hotel you can barely turn around in when you can stay in your own 5 Bedroom - 2.5 Bath House!!  <br /><br />This grand historic home features 3 floors with over 2500 sq ft of living space.  Huge parlor, full kitchen, laundry, deck & free WiFi!<br /><br /><b>The space</b><br />This is a beautiful historic house (built in the 1890's and recently fully renovated) that you will have all to yourself during your stay in NYC.  The huge space you are renting is three stories with the living room, dining room, fully stocked kitchen, private deck and half bath on the first floor.  There is a large TV with cable in the living room for your enjoyment.  The Second Floor contains 3 bedrooms, a laundry room, and a full bathroom with a glass stall shower.  The Third Floor contains 2 more bedrooms connected by a huge full bathroom with a double vanity and bathtub/shower.  <br /><br />The bedrooms sleep 9 people and there is a twin trundle bed and twin air mattresses for a va","Harlem is a beautiful, cultural and dynamic neighborhood.  This hot neighborhood is exploding.  The place for Sunday Gospel Brunches!!  Amazing restaurants like Red Rooster and jazz clubs like Paris Blues are must sees when visiting NYC.  There is truly no place else in the world like Harlem!!!","Elizabeth","New York, New York, United States","I grew up in Ohio but moved to New York 20 years ago to attend graduate school and fell in love with the energy and history of the city.  I purchased my 120 year old Harlem Brownstone 12 years ago and spent several years renovating it into its present beautiful condition.  I love this neighborhood and have many dear friends who live on the block.  I really hope that the guests who stay in the house can experience all of the wonderful things about Harlem and New York City while relaxing in their own private historic NYC Brownstone!  I personally love to take my dogs to Central Park, travel, read and spend time with family and friends enjoying NYC!!!","1.0","1.0","True","1.0","1.0","True","True","Manhattan","Entire home/apt","9","2.5","5.0","6.0","[""Window guards"", ""Extra pillows and blankets"", ""BBQ grill"", ""Backyard"", ""Private patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Ethernet connection"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""High chair"", ""Washer"", ""Wifi"", ""Heating"", ""Shampoo"", ""Dryer"", ""Dishes and silverware"", ""Private entrance"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""Crib"", ""TV with standard cable"", ""Smoke alarm"", ""Keypad"", ""Dishwasher"", ""Iron"", ""Oven"", ""Paid parking off premises"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","695.0","4","1125","4.0","4.0","1125.0","1125.0","4.0","1125.0","True","3","27","53","275","194","21","2","4.78","4.73","4.96","4.97","4.65","4.73","False","1","1","0","0","2.83","4"
"NYC Apartment of Your Dreams","200 5 Star Reviews can't be wrong! And NYC is back, better than ever!<br /><br />Top floor, 1400 square foot (130 sqm) massive corner unit, with unbelievable views, 12 foot ceilings (4m), extra large windows, balcony, pass through kitchen, dining room, bedrooms/bathrooms on separate wings for maximum privacy, and total quiet + privacy in the sky. <br /><br />1 king/2 queen beds. Also available: crib + air mattresses.  <br /><br />Close to: Times Square, Central Park, Broadway, Rockefeller Center, Restaurant Row, everything!<br /><br /><b>The space</b><br />This is the New York City apartment of your dreams!  You'll experience views of the city only found in the movies. <br /><br />The apartment is also EXTREMELY QUIET. It is on the top floor, with double paned sound resistant windows, facing a silent block  - nothing to keep you awake. So, you will have all the action you want nearby, but won't take any of it home with you!<br /><br />You can see all the reviews below, but here are a f","There is simply no better place to explore NYC than from this gorgeous apartment. The building is super quiet and upscale, but you're able to walk to everything you'll want to see, including: <br />Times Square<br />The Intrepid <br />Broadway shows<br />Rockefeller Center<br />Carnegie Hall<br />Central Park<br />Columbus Circle<br />St. Patrick's Cathedral<br />DeWitt Clinton Park<br />Museum of Modern Art<br />Top of the Rock<br />Radio City Music Hall<br />Lincoln Center<br />Madame Tussaud's Wax Museum<br />Gotham West Market<br />Bryant Park <br />Eugene O'Neill Theater<br />Best Buy Theater<br />NYC Tourist Center<br />and more!<br /><br />There are also hundreds of amazing restaurants right outside your door - within a few blocks alone, you'll have your choice of: German, Italian, French, Israeli, Ethiopian, Thai, Indonesian, Portuguese, Brazilian, Spanish, Mexican, tapas, Chinese, bubble tea, pizza, falafel, Indian, Egyptian, Greek, sushi, and so much more.","S","New York, New York, United States","Avid traveler, photographer, foodie and bon vivant. Have been to over 80 countries, and love Airbnb for creating more genuine experiences on my journeys. Became a host in April 2013, and looking forward to interacting with wonderful people. Cheers!

","1.0","1.0","True","0.0","0.0","True","True","Manhattan","Entire home/apt","6","2.0","2.0","3.0","[""Window guards"", ""Extra pillows and blankets"", ""Baking sheet"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Keurig coffee machine"", ""Hot water kettle"", ""Backyard"", ""Private patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Barbecue utensils"", ""Toaster"", ""Dedicated workspace: table, desk, and office chair"", ""Microwave"", ""Central heating"", ""Pocket wifi"", ""First aid kit"", ""Single level home"", ""Hangers"", ""Long term stays allowed"", ""Portable fans"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Building staff"", ""65\"" HDTV with Amazon Prime Video, Netflix, premium cable"", ""Paid washer \u2013 In building"", ""Fireplace guards"", ""Central air conditioning"", ""Paid parking on premises"", ""Body soap"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Game console"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Conditioner"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Hair dryer"", ""Room-darkening shades"", ""Stove"", ""Crib"", ""Outdoor furniture"", ""Smoke alarm"", ""Dishwasher"", ""Fast wifi \u2013 461 Mbps"", ""Dining table"", ""Iron"", ""Freezer"", ""Oven"", ""Elevator"", ""Paid parking off premises"", ""Refrigerator"", ""Bed linens"", ""Paid dryer \u2013 In building"", ""Cleaning before checkout"", ""Clothing storage: dresser, closet, walk-in closet, and wardrobe"", ""Coffee maker"", ""JBL Bluetooth sound system""]","708.0","6","1125","1.0","6.0","1125.0","1125.0","5.8","1125.0","True","1","26","56","275","234","27","6","4.97","4.93","4.97","4.99","4.98","4.86","True","2","2","0","0","2.92","4"
"Charming Studio in a Great location","My studio is ideal for its great location: close to Time Square, the High line, Hell's kitchen, Hudson River Bike Trail etc... Two blocks from the Javits Center! It is also safe (24 hour doorman) and very clean! I provide my guests all they need for a pleasant and comfortable stay!<br /><br /><b>The space</b><br />The space is very full of light, it is totally renovated and it's very clean. It's ideal for two people. The bathroom and kitchen are brand new and very functional.<br />It is not very big (it's New York!) but it's pleasant and there is everything you need! I always do my best to make sure that there is a nice atmosphere for my guests!<br /><br /><b>Guest access</b><br />There is a 24 hour doorman. At your arrival, please DO NOT MENTION AIRBNB. You can go straight to the elevator. In case he asks, just say that you are my friends without adding any other info. THIS IS VERY IMPORTANT! Theoretically, sub renting is not legal, but it is ""tolerated"" and everyone does it because i","It is very close to the river and there is a great bike trail that goes all around Manhattan. Also, Madison Square garden is two blocks and I love to go see concerts! Times Square and Broadway are walking distance so you really feel close to everything!","Catia","New York, New York, United States","I am Italian, I am 53 and I work in a luxury fashion company in New York. I love traveling and planning fun things for my family!","1.0","0.94","True","1.0","1.0","True","True","Manhattan","Entire home/apt","2","1.0","","","[""Cooking basics"", ""Fire extinguisher"", ""Dryer"", ""Smoke alarm"", ""Dishes and silverware"", ""Washer"", ""Hot water"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Lockbox"", ""Elevator"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Kitchen"", ""Long term stays allowed"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Oven"", ""Stove"", ""Shampoo"", ""Iron"", ""Heating"", ""Wifi"", ""Essentials""]","221.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","7","33","63","317","202","50","6","4.93","4.95","4.94","4.97","4.9","4.79","False","1","1","0","0","2.99","4"
"Amazing convenient 5 min  to city","our apartment is located on a quintessential brownstone street , super convenient,  just 5 minutes to Manhattan. Access to 4 subway lines, E, M, 7, and G train. only one block away!   and a roof deck with breath taking views of Mahattan skyline<br /><br /><b>The space</b><br />Location, location, location<br /><br />This apartment is located  on one of the most picturesque streets  in  New York  City.<br /><br />45th ave has received historical landmark status  by the New York Landmarks preservation Foundation.<br />The brownstone buildings on 45th ave  where built mostly in the 1800's<br />Our building has a rooftop deck with the most spectacular views of Manhattan you will never see if you stay in Manhattan<br />Please note there is no elevator and our apartment is a 3rd floor walkup .  The apartment is spacious with a large living room, and large bedroom . there is tons of space in the closet for your clothing. Amenities include wifi, flatscreen TV, computer with printer.<br />If yo","","Rodney","New York, New York, United States","hi, my name is Rodney and my girlfriend is Kersti. We both work in Manhattan.
Kersti is a Production Designer currently working for the major museums here in New York and around the world and i am a Director of Photography working in TV and film.
We absolutely adore our apartment. there is really no comparison, convenient to everything; work, the theater, dinner in the city, subways, highways,
it's the perfect location to truly enjoy New York without all the hassle.","","","True","1.0","1.0","True","True","Queens","Entire home/apt","3","1.0","1.0","1.0","[""Hot tub"", ""Kitchen"", ""Long term stays allowed"", ""Cable TV"", ""Wifi"", ""TV with standard cable"", ""Gym"", ""Heating"", ""Smoke alarm""]","225.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","1","0","0","4.0","4.0","5.0","5.0","5.0","5.0","False","1","1","0","0","0.01","4"
"Charming, Sunny Downtown Studio","Lovely studio, on Orchard Street between Delancey and Broome in the Lower East Side. Comfortably fits two. Fifth floor walk-up. One block from the Essex St. Subway (J, M, Z, and F lines). Beautiful, historic neighborhood!<br /><br /><b>Other things to note</b><br />Like some reviewers, I agreed that the apartment was getting a bit toasty, so the listing now comes with in-window AC for your comfort.<br /><br />I have a small cat who WILL NOT be in the apartment during your stay, but who lives there when I'm in town. Although I have the apartment cleaned thoroughly before and after each guest-- this is an apartment with a regular feline inhabitant, and as such may not be suitable for guests with severe allergies.","","Jane","New Haven, Connecticut, United States","","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","2","1.0","","1.0","[""Kitchen"", ""Long term stays allowed"", ""Heating"", ""Shampoo"", ""Air conditioning"", ""Essentials""]","200.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","23","0","0","4.65","4.26","4.86","4.96","4.73","4.64","False","1","1","0","0","0.27","5"
"*NEW*  Modern Sunny Loft in Bushwick/Brooklyn","Located in the artsy neighborhood of Bushwick (Brooklyn) our place is a large sunny & quiet penthouse from which to explore the city. <br />One block from the J & M train.<br />Just 20 minutes to Soho.<br />Enjoy a unique & quiet Brooklyn stay while visiting NYC<br /><br /><b>The space</b><br />Our apartment is located in the heart of artsy Bushwick.<br />With its graffiti-covered walls,delicious restaurants (yes, Bushwick is the home of the much talked about Roberta's pizza) you will enjoy the Brooklyn charm while being only 20 minutes from the city.<br /><br />Our place is conveniently located one block away from the J, M and the Z (20 minutes ride to Soho), and 10 minutes away from the L that will take you to the Union Square in 20 minutes. <br /><br />This is a large sunny penthouse with high-ceilings that comfortably fits 2 people.<br /><br />King size bed with clean towels and linens.<br /><br />Full spacious kitchen with plenty of workspace and well equipped.<br />Fresh coffee w","Location, location, location.<br />This is a great location!<br />There are tons of wonderful restaurants (Roberta's, Montana's Trail House, King Noodle  so much more) and bars (The Rookery, Hops and Hocks...) in Bushwick, just minutes away from our place. <br /><br />There's a great little market down the street too if you prefer cooking or need anything.","Melanie","New York, New York, United States","Born and raised in Switzerland. I left Switzerland shortly after graduating from high-school. After extensively traveling across south-east Asia, I extended my sabbatical and spent a year in Ithaca, NY.
I eventually decided to stay in the US and ultimately ended up moving to LA to do my undergrad studies at USC. 
After spending 12 years in sunny Los Angeles, I moved to New York where I now work as a brand designer.
Bushwick became my home where I now live with my boyfriend and my cats Nia & Viver.

I joined Airbnb because I love traveling and was attracted by the idea of staying at unique places and truly experience my new surroundings. 

LOVE: chocolate, good food in great company, running, the smell of the rain, going on far away trips
DIS-LOVE: fast food, beer, Star Wars, flying & driving","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","2","1.0","1.0","1.0","[""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Air conditioning"", ""First aid kit""]","120.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","3","33","63","155","4","0","0","5.0","5.0","5.0","5.0","5.0","5.0","False","1","1","0","0","0.05","5"
"Lovely and Spacious Park Slope Home","A lovely two-bedroom in the heart of Park Slope, this stylish home is one block from the F/G trains, two blocks from the R train, and three blocks from beautiful Prospect Park. Perks include a wood-burning fireplace, a dishwasher and washer/dryer, and lots of pre-war detail.<br /><br /><b>The space</b><br />This 1,000 square foot home, on the third floor of a turn-of-the-century townhouse, includes a large living room with a wood-burning fireplace; a separate dining room with floor-to-ceiling bookshelves; a generous kitchen with a dishwasher and washer/dryer; a luxurious bathroom with Restoration Hardware furnishings; a cozy study/second bedroom with a twin bed; and a sunny master bedroom with a queen bed.<br /><br />Located in the heart of Park Slope, voted ""New York's Most Livable Neighborhood "" by New York magazine, the apartment is one block from the F/G trains, two blocks from the R train, and three blocks from beautiful Prospect Park. Neighborhood perks include excellent restaura","","Katharine","New York, New York, United States","","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","3","1.0","2.0","2.0","[""TV"", ""Indoor fireplace"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Dryer"", ""Free street parking"", ""Air conditioning"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Smoke alarm"", ""Iron"", ""Bed linens""]","160.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","2","0","0","5.0","5.0","5.0","5.0","5.0","5.0","False","1","1","0","0","0.02","4"
"Luxury Apartment on Wall Street","Big Studio apartment on Wall St. Stainless and a fully equipped kitchen! Queen size bed and Queen size sofa-bed. Many amenities available such as, gym, wifi, 24 hour doorman, roof deck, and COMPLIMENTARY BREAKFAST in Rooftop.<br /><br /><b>The space</b><br />I have everything that needed","","Sabir","New York, New York, United States","I loved what Airbnb offered me, and from this day, I will not use hotels and I will only use Airbnb because it is very convenient. ","","","True","1.0","1.0","True","True","Manhattan","Entire home/apt","4","1.0","","2.0","[""Breakfast"", ""Kitchen"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Washer"", ""Indoor fireplace"", ""Elevator"", ""Wifi"", ""Gym"", ""Heating"", ""Shampoo"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","179.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","2","0","0","5.0","5.0","4.0","4.0","4.0","5.0","False","1","1","0","0","0.03","5"
"Bright, lovely 1 bdrm near Central Park & metro.","Full apartment with everything! Queen bed, comfy living room, lots of light, fast wifi, Netflix, 24 hour doorman, elevator, and laundry in building.  Amazing location.  Great reviews! 2 blocks from Central Park.  1 block from 1, 2,3 trains. Beacon Theatre, Natural History Museum, bars, restaurants close by! 1 express stop from Times Square, 3 stops from West Village. <br /><br />Comfy counter stools at the kitchen island perfect for work or dining. Huge bedroom for yoga/workouts.<br /><br /><b>The space</b><br />Full apartment, wifi, netflix, laundry<br /><br />Yes, right near 1,2,3 trains! 1 express stop from Times Square. Also near B and D train.<br />I park in the neighborhood- there is street parking, meters in front of the building and garages nearby <br /><br /><br />New WiFi router since last review- internet is fast and reliable! I had to replace the old router. <br /><br />laundry in building, free wifi, full apartment, nespresso machine, soda stream <br />Doorman building wit","great spot for a home base to explore the city.  Neighborhood has great restaurants and night life but it away from the crowding/choas of midtown.  Close to beautiful central park.","Susan","New York, New York, United States","Living in NYC for 8 years. I love exploring the city, trying new outdoor activities and traveling.","1.0","0.17","True","1.0","1.0","True","True","Manhattan","Entire home/apt","2","1.0","1.0","1.0","[""Cooking basics"", ""Portable fans"", ""Room-darkening shades"", ""Hot water kettle"", ""Dryer"", ""Smoke alarm"", ""Dishwasher"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Cable TV"", ""Washer"", ""TV with standard cable"", ""Hot water"", ""Ceiling fan"", ""Coffee maker"", ""Nespresso machine"", ""Refrigerator"", ""Elevator"", ""Freezer"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Bed linens"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Oven"", ""Stove"", ""Shampoo"", ""Baking sheet"", ""Iron"", ""Heating"", ""Clothing storage: dresser and wardrobe"", ""Wifi"", ""Essentials""]","225.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","8","20","20","206","28","0","0","4.79","4.48","4.75","4.89","4.93","4.56","False","1","1","0","0","0.35","5"
"Great location, spacious apt.","Large apartment with garden in an excellent location in Brooklyn, conveniently close to all subway trains you will need  and walking distance to many  local attractions such as Brooklyn Bridge River Park, Prospect Park, Barclays Center, etc.<br /><br /><b>The space</b><br />Very spacious apartment for NYC, 13 foot ceilings. This is a two bedroom apartment that can most comfortably sleep two in a king size bed but also two others could sleep on the two couches. It has a large living room with L shaped couch where one person can sleep, large bedroom with super comfortable king size bed, the other bedroom is also large and has large couch that can also sleep one person. Spacious bathroom with a large bath/jacuzzi. Ample kitchen with all the necessary cooking ware. Deck and garden just outside the kitchen with a new Genesis Weber grill.<br /><br />Guests will have access to the entire apartment with a set of keys. We could provide an additional set of keys if necessary. <br /><br />Typical","Boerum Hill is centrally located between Cobble Hill, Fort Greene, and Park Slope. Lots of classic brownstones and tree lined streets.","Santiago","New York, New York, United States","I live in Brooklyn, NY and work in the language industry (translation). I enjoy film, reading, traveling abroad and enjoying everything NY has to offer. ","","","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","2","1.0","2.0","1.0","[""Hot tub"", ""Kitchen"", ""Long term stays allowed"", ""Cable TV"", ""Wifi"", ""TV with standard cable"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","120.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","3","0","0","4.0","4.0","4.5","5.0","3.5","4.0","True","1","1","0","0","0.04","7"
"Cozy Bedroom in best area of FiDi","Hi everyone,<br />My bedroom is in a huge/atypical apartment perfectly located in the best area of the Financial District. Stone Street with all its bars and restaurants is 20 second walk from my place and a lot of touristic places just few minutes away!<br /><br /><b>The space</b><br />My bedroom is perfect for 1 or 2 persons. The apartment is huge, with all amenities and really comfortable compared to ordinary old apartments in this part of the city.","The area around Stone Street is the most beautiful and animated area in FiDi! You'll have the feeling to live in a small european village when you're actually in the heart of Wall Street surrounded by its amazing skyscrapers!<br /><br />A lot of touristic places are only a few minutes away: battery park, wall street, the WTC, brooklyn bridge, and south street seaport.","Denis","Fremont, California, United States","Hi, 
I'm a young professional from France who moved to New York 3 years ago.
I live in a great apartment in the Financial District and like to travel when I have some time off. My bedroom is always available when I'm not there.","","","True","1.0","1.0","True","True","Manhattan","Private room","2","1.0","1.0","1.0","[""Kitchen"", ""Long term stays allowed"", ""Cable TV"", ""Washer"", ""Wifi"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","100.0","30","1125","30.0","30.0","1125.0","1125.0","30.0","1125.0","True","0","0","0","0","2","0","0","3.5","3.5","5.0","3.5","4.5","3.5","False","1","0","1","0","0.03","6"
"Stylish West Village Artists Penthouse Loft","New Listing! Located in the heart of Greenwich Village @ Bleecker & 11th. Spectacular 1870s Artist's Penthouse w/ 12' cathedral ceilings, skylight,  renovated kitchen with washer/dryer combo unit, new Murphy Bed, Wifi. $2,995/mo. Min 30 day stays or longer. Sorry - no short stays. Available from 07/01/21...<br /><br /><b>The space</b><br />Rarely available Penthouse Loft gives you a tree top experience in this 1870's architectural jewel box.<br /><br /><b>Guest access</b><br />Wireless Internet<br /><br /><b>Other things to note</b><br />Fireplace is decorative.  Sorry.","Located high above the very best... Curious Candy, Magnolia Bakery, Marc Jacobs, Jimmy Choo... and countless other top designers are just shopping steps away.   Spectacular atmosphere, restaurants, nightlight.  Simply the center of it all...","Duane","Chicago, Illinois, United States","Antiques Dealer/Writer, Part-time New Yorker.  Living in Greenwich Village has been a lifelong dream... and I've been lucky enough to fulfill that dream.  Now while I travel the country finding treasures for my clients, you too have the chance to experience the magic of the ""real"" Greenwich Village.  Visit this one-of-a-kind, 1860's penthouse apartment and make your own New York memories.   Modern conveniences are complimented by Art Deco furnishings, vintage poster art and spectacular sunlight in this cozy, private, top floor loft.  Available for 30 Days or more; no weekly rates.","1.0","1.0","True","2.0","2.0","True","True","Manhattan","Entire home/apt","2","1.0","","1.0","[""Extra pillows and blankets"", ""Backyard"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Shampoo"", ""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Cable TV"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Smoke alarm"", ""Paid parking off premises"", ""Refrigerator"", ""Coffee maker"", ""Patio or balcony""]","111.0","30","180","30.0","30.0","180.0","180.0","30.0","180.0","True","0","0","0","0","1","0","0","5.0","5.0","5.0","5.0","5.0","5.0","False","2","2","0","0","0.03","4"
"1 bedroom in Brooklyn","This 1 bedroom is in a lovely 3 bedroom apartment in a quiet neighborhood not from from Manhattan.  With 2 express trains down the street you can be to midtown Manhattan in 35 minutes.<br /><br /><b>The space</b><br />This apartment is located in Sunset Park.  A quiet neighborhood in Brooklyn with amazing Mexican food.<br /><br /><b>Guest access</b><br />Guests will have access to a rooftop with a view of the city, free wifi, and our 70 inch TV.  Heating is controlled by the building so the apartment is always kept nice and warm.<br /><br /><b>Other things to note</b><br />The closest trains to the apartment are the D, N, and R trains, with the D and N running express to the city.","","Danielle","New York, New York, United States","I am a teacher and love to travel whenever I have time off from work","","","True","1.0","1.0","True","True","Brooklyn","Private room","1","1.0","1.0","1.0","[""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Heating""]","50.0","30","180","30.0","30.0","180.0","180.0","30.0","180.0","False","0","0","0","0","2","0","0","5.0","5.0","5.0","5.0","5.0","5.0","False","1","0","1","0","0.04","4"
